,username,TwitterID,DateTime,content,likes,retweet,replies,image,articleImage,video
972,WebMD,899636233139257346,7:16 AM - 21 Aug 2017,Does migraine impact your life? Get personalized strategies for living better that you can discuss with your doctor: http://wb.md/2wqewtz pic.twitter.com/9EOkOYwVot,30,24,2,,,"['PlayableMedia', 'PlayableMedia--video']"
973,WebMD,899632187267579905,7:00 AM - 21 Aug 2017,How to watch today's #SolarEclipse2017 safely: http://wb.md/2wqoAme pic.twitter.com/MadyrfvpPa,93,53,1,https://pbs.twimg.com/media/DHwitI2XUAEUNh1.jpg,,
974,WebMD,899617437695528961,6:01 AM - 21 Aug 2017,"What does migraine look, feel, and sound like? In their own words, patients describe their migraine experiences. http://wb.md/2whZwxE pic.twitter.com/pO0O7ga20W",38,22,1,,,"['PlayableMedia', 'PlayableMedia--video']"
975,WebMD,899586889094750210,4:00 AM - 21 Aug 2017,#MondayMotivationpic.twitter.com/aNMGqow4P4,65,27,2,https://pbs.twimg.com/media/DHv5gZ7WsAIRpJj.jpg,,
976,WebMD,899564235524538368,2:30 AM - 21 Aug 2017,Here's how to watch today's solar eclipse safely: http://wb.md/2whB6Vk pic.twitter.com/zC03Yc0dFI,30,27,0,https://pbs.twimg.com/media/DHvk53lXsAET8m5.jpg,,
977,WebMD,899488741353562112,9:30 PM - 20 Aug 2017,Getting enough sleep boosts everything from focus and mood to heart health and life expectancy. What to know: http://wb.md/2xbz5X7 pic.twitter.com/U6lD6l9xPn,135,110,5,https://pbs.twimg.com/media/DHugPWWWAAYnj6v.jpg,,
978,WebMD,899473637782294529,8:30 PM - 20 Aug 2017,"If you don't smoke, a cough isn't likely a sign of cancer. If it won't go away or you cough up blood, see a doctor. http://wb.md/2wi41s9 pic.twitter.com/cma9wAhboW",49,33,2,https://pbs.twimg.com/media/DHuSgVQW0AE2ZQV.jpg,,
979,WebMD,899458541681082368,7:30 PM - 20 Aug 2017,"If your body is affected by the physical effects of worry, it can hamper your immune system. http://wb.md/2whOLf2 pic.twitter.com/oupJjsWzJC",144,127,5,https://pbs.twimg.com/media/DHuExonXkAA7Ywn.jpg,,
980,WebMD,899428341618532352,5:30 PM - 20 Aug 2017,One study says packed lunches are often less nutritious than school lunches. Does your child's make the grade? http://wb.md/2xbBjFF pic.twitter.com/RD8vEHy65H,23,11,2,https://pbs.twimg.com/media/DHtpTweXYAMU1O5.jpg,,
981,WebMD,899413247920672769,4:30 PM - 20 Aug 2017,"Over a quarter of people who groom their pubic hair injure themselves in the process, according to a new study. http://wb.md/2xbvaJF pic.twitter.com/q6jOS5AjA0",25,14,3,https://pbs.twimg.com/media/DHtbk2-XgAA4S7-.jpg,,
982,WebMD,899390594941890562,3:00 PM - 20 Aug 2017,Everyone knows money is dirty -- but did you know the flu virus can live on a dollar bill for 17 days? http://wb.md/2xbVp2G pic.twitter.com/eRBFW2Fsrd,170,235,13,https://pbs.twimg.com/media/DHtG-h_W0AAGFP7.jpg,,
983,WebMD,899367944630788100,1:30 PM - 20 Aug 2017,"People who eat 2-6 servings of chocolate per week have a 20% lower risk of atrial fibrillation, a new study says. http://wb.md/2whOgRU pic.twitter.com/FKjqm7LCbH",353,216,15,https://pbs.twimg.com/media/DHsyYHVW0AUF3N3.jpg,,
984,WebMD,899337746690568192,11:30 AM - 20 Aug 2017,"17 steps for cutting calories, fighting the ""hangry,"" and making exercise easier: http://wb.md/2xbyEMm pic.twitter.com/O8oQXP1W4E",45,32,0,https://pbs.twimg.com/media/DHsW6UyXYAMgeqo.jpg,,
985,WebMD,899315093707653120,10:00 AM - 20 Aug 2017,"People with which blood type have a lower risk of heart disease: A, B or O? http://wb.md/2xbxFMa pic.twitter.com/Ironi4ziYE",38,24,3,https://pbs.twimg.com/media/DHsCT6YXkAAhNRl.jpg,,
986,WebMD,899299998130679810,9:00 AM - 20 Aug 2017,Peaches have more than 20 different macro and micronutrients and are only 60 calories each!  http://wb.md/2whS9Xl pic.twitter.com/GzdavxXLrt,183,80,2,https://pbs.twimg.com/media/DHr0lI1W0AAZSNI.jpg,,
987,WebMD,899284901077426177,8:00 AM - 20 Aug 2017,FDA: 5 people who had a balloon system put into their stomach to treat obesity have died since 2016. http://wb.md/2x5q3uw pic.twitter.com/fB9mOG3jKh,38,35,6,https://pbs.twimg.com/media/DHrm2CVXcAEIpmg.jpg,,
988,WebMD,899254699119038464,6:00 AM - 20 Aug 2017,"You can't control your age, gender, or genetics -- but there are other ways to boost your metabolism. http://wb.md/2whtL7W pic.twitter.com/JYDMNP7HBC",163,122,2,https://pbs.twimg.com/media/DHrLYaTXUAE6ofj.jpg,,
989,WebMD,899224715629387776,4:00 AM - 20 Aug 2017,"""Soufflé"" sounds harder than it is. Try this tasty -- and easy -- protein-packed breakfast. http://wb.md/2whJaoN pic.twitter.com/0lT5cdvaDr",71,31,0,,,"['PlayableMedia', 'PlayableMedia--video']"
990,WebMD,899209399151079424,3:00 AM - 20 Aug 2017,"According to one study, drinking 3-5 cups of coffee per day lowered risk of premature death by 15%.  http://wb.md/2xbSsiI pic.twitter.com/nH7tu01oq0",151,97,6,https://pbs.twimg.com/media/DHqiLmnXUAA1xr5.jpg,,
991,WebMD,899194300650672129,2:00 AM - 20 Aug 2017,Exercise should challenge you -- but it shouldn't cause pain beyond mild muscle soreness. When to see a doctor: http://wb.md/2xbz8SA pic.twitter.com/G3QYFFHXPW,36,22,0,https://pbs.twimg.com/media/DHqUcvjXUAA5eWS.jpg,,
992,WebMD,899171649018351616,12:30 AM - 20 Aug 2017,"Hernias often don't cause many symptoms, but they can lead to some serious problems. What you need to know: http://wb.md/2whlL74 pic.twitter.com/DetjAIo2a3",42,31,1,https://pbs.twimg.com/media/DHp_2R7WAAA5lvm.jpg,,
993,WebMD,899156550215806976,11:30 PM - 19 Aug 2017,Chronic fatigue syndrome can now be diagnosed by looking for a pattern of symptoms -- but causes are still unknown. http://wb.md/2whlxwK pic.twitter.com/Lk8ZiBX02a,60,40,1,https://pbs.twimg.com/media/DHpyHZTWsAASniM.jpg,,
994,WebMD,899141198069342209,10:29 PM - 19 Aug 2017,"Being overweight puts more pressure on the veins in your pelvis and legs, which can double your risk of DVT. http://wb.md/2x1A3VR pic.twitter.com/Riyk7ylj5j",136,111,2,https://pbs.twimg.com/media/DHpkJ1rWAAEVYtS.jpg,,
995,WebMD,899126646489403392,9:31 PM - 19 Aug 2017,The highly contagious norovirus spreads easily through food/drink and it can have a big impact on your health. More: http://wb.md/2xbUCP8 pic.twitter.com/uN8u9lhq9l,41,54,1,https://pbs.twimg.com/media/DHpW6ypXYAAJi87.jpg,,
996,WebMD,899111252961751042,8:30 PM - 19 Aug 2017,Cherries aren't just a favorite summertime snack -- they are also packed with good-for-you nutrients. http://wb.md/2x1IOzg pic.twitter.com/XdveQnI1Ua,163,64,3,https://pbs.twimg.com/media/DHpI6siXoAA9K7B.jpg,,
997,WebMD,899096151064006658,7:30 PM - 19 Aug 2017,Skin cancers -- including melanoma -- often start as changes to your skin. Learn to spot the early warning signs: http://wb.md/2x1w1N9 pic.twitter.com/y98ezDdDWa,107,105,1,https://pbs.twimg.com/media/DHo7Lw1XsAAhcFQ.jpg,,
998,WebMD,899081053972963329,6:30 PM - 19 Aug 2017,Knee replacement surgery can help with severe arthritis pain and may help you walk easier too. What to expect: http://wb.md/2w7BYvl pic.twitter.com/YhQWt9mMqM,49,31,2,https://pbs.twimg.com/media/DHotc79WAAERvSL.jpg,,
999,WebMD,899065954960855041,5:30 PM - 19 Aug 2017,Too much of any light at night can mess up w/ sleep -- and the blue light a smartphone gives off is especially bad. http://wb.md/2x1DFHa pic.twitter.com/e0AS9dJQxO,62,53,0,https://pbs.twimg.com/media/DHoft_BXYAUovCe.jpg,,
1000,WebMD,899050854275330048,4:30 PM - 19 Aug 2017,More than 60 million Americans have heartburn at least once a month. Here's where it starts -- and how to stop it: http://wb.md/2x1iEwp pic.twitter.com/WuhaiEsIJk,82,62,5,https://pbs.twimg.com/media/DHoR_B6XgAECf8E.jpg,,
1001,WebMD,899035753451225088,3:30 PM - 19 Aug 2017,Staph bacteria can live in seawater for several days and reproduce in the sand. How to protect yourself: http://wb.md/2w7vwEM pic.twitter.com/4OPPdfpico,35,36,0,https://pbs.twimg.com/media/DHoEQHRXUAAjB2k.jpg,,
1002,WebMD,899020655869415424,2:30 PM - 19 Aug 2017,Poor posture isn't just bad for your back -- it can wreak havoc on your overall health. What to know: http://wb.md/2w7AotG pic.twitter.com/Fk4xBSMsat,119,84,2,https://pbs.twimg.com/media/DHn2hQZXUAEob2v.jpg,,
1003,WebMD,899005558098763776,1:30 PM - 19 Aug 2017,"Bedbugs don’t cause disease, but you might have an allergic reaction to their bite. What to know: http://wb.md/2x1nB8k pic.twitter.com/mnehEpJcES",33,20,1,https://pbs.twimg.com/media/DHnoyeyXoAUQgYL.jpg,,
1004,WebMD,898990456427753474,12:30 PM - 19 Aug 2017,"While it's unclear why women develop fibroids, some patterns have been observed. What you need to know: http://wb.md/2w7C1r0 pic.twitter.com/HTs0dxaAhB",48,29,2,https://pbs.twimg.com/media/DHnbDa-WAAUA84A.jpg,,
1005,WebMD,898975356790726656,11:30 AM - 19 Aug 2017,"There’s no magic pill to keep you from getting cancer, but you can do some things to improve your odds. More info: http://wb.md/2xbrojH pic.twitter.com/Wvbx2QuxpT",86,45,2,https://pbs.twimg.com/media/DHnNUflW0AENmY0.jpg,,
1006,WebMD,898952804169068544,10:00 AM - 19 Aug 2017,Three words: Skinny. Wine. Slushy.pic.twitter.com/YSRJR1OmN6,86,33,5,,,"['PlayableMedia', 'PlayableMedia--video']"
1007,WebMD,898937608197349376,9:00 AM - 19 Aug 2017,"You need it to stay alive, but how much do you really know about your blood?
Test your knowledge now: http://wb.md/2w7bWbL pic.twitter.com/58f5ioCBMJ",33,20,0,https://pbs.twimg.com/media/DHmq_UdXgAEUazS.jpg,,
1008,WebMD,898922513966694400,8:00 AM - 19 Aug 2017,Is salad really a healthy choice? It all depends on the ingredients added to it. The worst-for-you (and best) picks: http://wb.md/2x1fEQC pic.twitter.com/TW5JRsQQjV,56,43,2,https://pbs.twimg.com/media/DHmdQcWXUAELmmv.jpg,,
1009,WebMD,898907410781401088,7:00 AM - 19 Aug 2017,True or false: Strength training can help you lose weight by changing your metabolic rate. http://wb.md/2x1yYNG pic.twitter.com/JAUUEgGxMA,68,23,6,https://pbs.twimg.com/media/DHmPhf4XYAAcB-G.jpg,,
1010,WebMD,898892309688983552,6:00 AM - 19 Aug 2017,"Your diet won't cure depression, but some foods might give your body a little help in fighting it. http://wb.md/2w7leEx pic.twitter.com/YmiGClcIvR",103,65,2,https://pbs.twimg.com/media/DHmBykuXYAcPqaO.jpg,,
1011,WebMD,898877211150696449,5:00 AM - 19 Aug 2017,Your pee can reveal some surprising clues about your overall health. What to know: http://wb.md/2whdi3V pic.twitter.com/wElHYEUjDk,25,19,0,https://pbs.twimg.com/media/DHl0DuUWsAER3hu.jpg,,
1012,WebMD,898862111278878721,4:00 AM - 19 Aug 2017,Ever get a dull feeling in your arm or leg like it’s asleep? Here's what causes the temporary & harmless sensation: http://wb.md/2x15cJ5 pic.twitter.com/AuwiHeb3a6,43,22,0,https://pbs.twimg.com/media/DHlmUxhXgAEWvwg.png,,
1013,WebMD,898847011344007170,3:00 AM - 19 Aug 2017,Carpal tunnel syndrome happens when the nerve that runs from your forearm to your hand gets squeezed. What to know: http://wb.md/2w7u0SX pic.twitter.com/j7wesLegOb,48,41,0,https://pbs.twimg.com/media/DHlYl1lXoAA00KT.jpg,,
1014,WebMD,898832127621509122,2:00 AM - 19 Aug 2017,Power up your Saturday morning with these simple veggie soufflés. http://wb.md/2w7KeeX pic.twitter.com/nDRiThkg3W,80,33,1,,,"['PlayableMedia', 'PlayableMedia--video']"
1015,WebMD,898794162568298496,11:30 PM - 18 Aug 2017,"If you’re tired after a full night’s rest, it could be from a lack of iron or vitamin B12. What to know: http://wb.md/2w7qt7d pic.twitter.com/jbAsXSInip",147,105,5,https://pbs.twimg.com/media/DHkohrPXcAQGG1m.png,,
1016,WebMD,898779063787147264,10:30 PM - 18 Aug 2017,Can you change your gut bacteria? What you should know: http://wb.md/2w7BDco pic.twitter.com/QVu1Ycun45,43,27,0,https://pbs.twimg.com/media/DHkay00XUAAtfYZ.jpg,,
1017,WebMD,898763962321297408,9:30 PM - 18 Aug 2017,Looking for a low-carb snack? Try these tasty options: http://wb.md/2wdXi2k pic.twitter.com/vMILKkm3zz,127,74,4,https://pbs.twimg.com/media/DHkND1rXcAEn-2U.jpg,,
1018,WebMD,898748866023043072,8:30 PM - 18 Aug 2017,A bad diet and not enough exercise aren't the only things that can hurt your heart. What to know: http://wb.md/2x7Mbo0 pic.twitter.com/27rXmyfWvW,78,42,1,https://pbs.twimg.com/media/DHj_U9AWsAAex4O.jpg,,
1019,WebMD,898733763487817728,7:30 PM - 18 Aug 2017,You don't have to have sex to get an STD. Skin-to-skin contact is enough to spread HPV. More info: http://wb.md/2we4rQr pic.twitter.com/VDPUEPDqdH,44,53,4,https://pbs.twimg.com/media/DHjxl_KW0AAJu0h.jpg,,
1020,WebMD,898718916351975424,6:31 PM - 18 Aug 2017,A fungal infection or other irritation often causes itchy ears -- but another possible reason is psoriasis. More: http://wb.md/2x8ahzi pic.twitter.com/M9Hy2jNcWW,23,13,1,https://pbs.twimg.com/media/DHjkFvKXsAA9est.jpg,,
1021,WebMD,898688465273069568,4:30 PM - 18 Aug 2017,Sometimes migraines can last for days -- having a plan for when they hit can help. Start with these steps: http://wb.md/2xbEWvk pic.twitter.com/3kofD4hk1C,59,45,1,https://pbs.twimg.com/media/DHjIZTrWsAA5Q4j.jpg,,
1022,WebMD,898673410422779904,3:30 PM - 18 Aug 2017,These Australian researchers believe they've made a breakthrough in treating peanut allergy. http://wb.md/2xbTkDZ pic.twitter.com/ZXkcl8lPsT,41,26,2,https://pbs.twimg.com/media/DHi6s9_W0AA0D8P.jpg,,
1023,WebMD,898658265084575744,2:30 PM - 18 Aug 2017,"To drink or not? We sort out the latest, and contradictory, findings on the benefit versus harm of alcohol: http://wb.md/2whRMMs pic.twitter.com/VMDUBjEdrz",41,30,2,https://pbs.twimg.com/media/DHis7ZkWAAA9UZq.jpg,,
1024,TheWPTherapist,898310996019818498,3:30 PM - 17 Aug 2017,Thanks so much to @ArefaMD of @webmd for sharing 3 tips for staying #healthy at #work! Available now: http://iTunes.theBrandonSmithShow.com .,5,4,0,,https://t.co/gpRHp3pXGP,
1025,WebMD,898643169193021441,1:30 PM - 18 Aug 2017,A new study finds injuries tied to pubic hair grooming are more common than you might think. More info: http://wb.md/2wgJ3tW pic.twitter.com/LjXWgT5GSa,22,11,4,https://pbs.twimg.com/media/DHifMoYWAAALqXF.jpg,,
1026,WebMD,898628067693744128,12:30 PM - 18 Aug 2017,New research reveals an unexpected potential risk factor for breast cancer: city lights. http://wb.md/2xbCLbf pic.twitter.com/NQixeYWTtD,21,19,1,https://pbs.twimg.com/media/DHiRdrKXkAIt1QD.jpg,,
1027,WebMD,898612965733277696,11:30 AM - 18 Aug 2017,Researchers say they're on track to develop a early detection test for Lyme disease. http://wb.md/2xbkZ7Z pic.twitter.com/aw8L7xndTx,44,24,0,https://pbs.twimg.com/media/DHiDur2WAAEekSl.jpg,,
1028,WebMD,898591951854981120,10:06 AM - 18 Aug 2017,FDA approves the first new drug to treat sickle cell anemia in nearly two decades. http://wb.md/2whltNy pic.twitter.com/erduy2rJqX,125,94,4,https://pbs.twimg.com/media/DHhwndQXYAUiFJz.jpg,,
1029,WebMD,898575449483206658,9:00 AM - 18 Aug 2017,"A daily combination of stretching, heat, and cold can help ease the pain and inflammation of RA. http://wb.md/2wgSBoy pic.twitter.com/4upf813mHm",68,54,1,,,"['PlayableMedia', 'PlayableMedia--video']"
1030,WebMD,898560126814109698,8:00 AM - 18 Aug 2017,The toothbrush holder has one of the highest bacteria readings of anything you touch.  http://wb.md/2xaMWNj pic.twitter.com/RtyXvrB1HQ,47,57,0,https://pbs.twimg.com/media/DHhTrCSXkAEq-96.jpg,,
1031,WebMD,898535581201780736,6:22 AM - 18 Aug 2017,EpiPen maker Mylan settles lawsuit for $465 million. More information: http://wb.md/2wgJWCu pic.twitter.com/WNKI0bp5f4,42,34,2,https://pbs.twimg.com/media/DHg9WQLWAAILWO9.jpg,,
1032,WebMD,898530425374515200,6:02 AM - 18 Aug 2017,"No, ringworm isn't caused by a worm. It's a fungal infection that forms a ring-shaped rash. What to know: http://wb.md/2wdV3w3 pic.twitter.com/4RqNQZNOX5",29,12,1,https://pbs.twimg.com/media/DHg4qHCXUAAqO8V.jpg,,
1033,WebMD,898499900794646529,4:00 AM - 18 Aug 2017,"Trying to cut carbs? Spaghetti squash makes delicious, filling noodles, and they're not hard to make.pic.twitter.com/BzGJPSmXjr",191,84,4,,,"['PlayableMedia', 'PlayableMedia--video']"
1034,WebMD,898401580478746624,9:30 PM - 17 Aug 2017,Some experts believe the keto diet lowers risk for some cancers by lessening the blood sugar your body stores. More: http://wb.md/2x7OQOG pic.twitter.com/mmvFST7AYg,91,54,1,https://pbs.twimg.com/media/DHfDeOZUQAAJEMh.jpg,,
1035,WebMD,898386474923700225,8:30 PM - 17 Aug 2017,One complication of bunions is metatarsalgia. That's when the ball of your foot gets swollen and hurts. Learn more: http://wb.md/2we1xuO pic.twitter.com/yGD7Qm2YN0,27,14,2,https://pbs.twimg.com/media/DHe1vH1WsAAEkSw.jpg,,
1036,WebMD,898371377069264896,7:30 PM - 17 Aug 2017,Cervical cancer occurs when abnormal cells develop and spread in the cervix. What to know: http://wb.md/2x4K5FC pic.twitter.com/ndOCJPtA9E,45,43,2,https://pbs.twimg.com/media/DHeoASMW0AAIIBb.png,,
1037,WebMD,898356277641924609,6:30 PM - 17 Aug 2017,Not all fats are bad for heart health. Here's a cardiologist's guide to telling friend from foe: http://wb.md/2wdYvqL pic.twitter.com/yPCeDbOoKG,67,44,1,https://pbs.twimg.com/media/DHeaRYQXcAErbtZ.jpg,,
1038,WebMD,898341176574529536,5:30 PM - 17 Aug 2017,Depression can affect your body as well as your mind. Physical symptoms can include: http://wb.md/2waE0es pic.twitter.com/Ynqsn4752J,95,60,0,https://pbs.twimg.com/media/DHeMiZ5XkAAnJe9.jpg,,
1039,WebMD,898327089023131649,4:34 PM - 17 Aug 2017,"Doctors don't know exactly what causes PCOS, but some researchers think this factor is at the root of the illness: http://wb.md/2x4bOGx pic.twitter.com/NZn46p3EmL",46,28,1,https://pbs.twimg.com/media/DHd_uPmWsAES999.jpg,,
1040,WebMD,898303433295282176,3:00 PM - 17 Aug 2017,New study suggests powerful cholesterol drugs may not cause memory problems -- despite some early concerns. More: http://wb.md/2we3eZc pic.twitter.com/Hhhaw4tqp5,31,17,0,https://pbs.twimg.com/media/DHdqNV0XkAIpmeb.jpg,,
1041,WebMD,898273497964724224,1:01 PM - 17 Aug 2017,Your feet can show signs of conditions ranging from diabetes to congestive heart failure. What you should know: http://wb.md/2we6t2V pic.twitter.com/ZgRKzv7MhF,118,82,4,,,"['PlayableMedia', 'PlayableMedia--video']"
1042,WebMD,898258140013223938,12:00 PM - 17 Aug 2017,Study: Choosing alternative medicine over traditional cancer treatments for curable cancers linked to earlier death. http://wb.md/2wewkHQ pic.twitter.com/bjwljPb11a,49,48,4,https://pbs.twimg.com/media/DHdBBCCXsAAhTgR.jpg,,
1043,WebMD,898245471461928961,11:09 AM - 17 Aug 2017,Fleas carrying the bubonic plague have been found in two counties in Arizona. What you need to know: http://wb.md/2x8hI9n pic.twitter.com/Rz4Wbk0777,37,45,2,https://pbs.twimg.com/media/DHc1fmEXYAEkKvB.jpg,,
1044,WebMD,898227933977948161,10:00 AM - 17 Aug 2017,Track your pregnancy and get on-the-go prenatal info with the new WebMD Pregnancy App for iPhone: http://wb.md/2wdTpuD pic.twitter.com/jb2U7SKEO1,7,7,0,https://pbs.twimg.com/media/DHcliyRWsAAnzhv.jpg,,
1045,WebMD,898213438966702081,9:02 AM - 17 Aug 2017,¿Puede una tortilla caliente aliviar el dolor de estómago? @drjuanjr separa la verdad de la ficción. #MyAbuelitaToldMepic.twitter.com/qM5WkRyVsr,8,4,0,,,"['PlayableMedia', 'PlayableMedia--video']"
1046,WebMD,898197733449895938,8:00 AM - 17 Aug 2017,"FDA: Drugs & dietary supplements, including liquid vitamins, recalled due to possible bacterial contamination. http://wb.md/2wdy8RM pic.twitter.com/AxJJTWpMJu",26,53,0,https://pbs.twimg.com/media/DHcKE5PXgAAE747.jpg,,
1047,WebMD,898184788351254528,7:08 AM - 17 Aug 2017,"Look directly at the solar eclipse without proper protection, and you can seriously damage your eyes. What to know: http://wb.md/2x7rc4H pic.twitter.com/8ubg9ywFTo",77,94,1,https://pbs.twimg.com/media/DHb-TZdXsAASr8O.jpg,,
1048,WebMD,898167538038722561,6:00 AM - 17 Aug 2017,Greek yogurt has almost twice as much protein as other yogurts -- plus it leaves you feeling satisfied longer. http://wb.md/2wbiCFM pic.twitter.com/2scaCeDQER,114,59,2,https://pbs.twimg.com/media/DHbunQpXgAAKEL1.jpg,,
1049,WebMD,898137333144465408,4:00 AM - 17 Aug 2017,Pregnancy's not all pickles and ice cream cravings -- these are some of the side effects no one tells you about: http://wb.md/2x4e9Bi pic.twitter.com/aFXE3h4qN2,32,20,2,https://pbs.twimg.com/media/DHbTJNpXgAERvU2.jpg,,
1050,WebMD,898039441599733761,9:31 PM - 16 Aug 2017,"Psoriasis most often shows up on the scalp, elbows, knees & lower back. Home remedies to try: http://wb.md/2x4rhpS pic.twitter.com/1lVJ8uEZHB",58,44,4,https://pbs.twimg.com/media/DHZ6HEgXkAENqwO.jpg,,
1051,WebMD,898024087649439746,8:30 PM - 16 Aug 2017,What to know about the 5 common stages of grief: http://wb.md/2x4zPgx pic.twitter.com/OT2XnGjKw3,50,25,0,https://pbs.twimg.com/media/DHZsJbCWsAIaVQb.jpg,,
1052,WebMD,898008988108849152,7:30 PM - 16 Aug 2017,"True or false: If you remove skin tags, they will spread. http://wb.md/2waCcBV pic.twitter.com/g2bS8gCqVi",29,14,4,https://pbs.twimg.com/media/DHZeahEXgAAFyhy.jpg,,
1053,WebMD,897993889642151937,6:30 PM - 16 Aug 2017,True or false: Your birth order can affect your job choice. http://wb.md/2wat3tq pic.twitter.com/eKdQGKjQCY,29,12,2,https://pbs.twimg.com/media/DHZQrmqXkAAGWnO.jpg,,
1054,WebMD,897978790101618690,5:30 PM - 16 Aug 2017,"Borderline personality disorder may cause strong feelings of anger, sadness, or anxiety that suddenly change. More: http://wb.md/2x4jt7F pic.twitter.com/1jfymjyr9s",94,85,3,https://pbs.twimg.com/media/DHZC8xEXoAA0s4n.jpg,,
1055,WebMD,897963691295068162,4:30 PM - 16 Aug 2017,"Symptoms of a hiatal hernia include chest pain, bloating, belching, and a sour taste in back of your throat. http://wb.md/2x4jsR6 pic.twitter.com/4ZomEWIYuT",47,54,0,https://pbs.twimg.com/media/DHY1NycXkAEFXL2.jpg,,
1056,WebMD,897941042204463104,3:00 PM - 16 Aug 2017,"Migraine symptoms can vary from person to person -- get customized tips and treatment ideas, just for you: http://wb.md/2x4bmIr pic.twitter.com/L9UDVj5cOj",24,21,1,https://pbs.twimg.com/media/DHYgnjxXYAAT_tv.jpg,,
1057,WebMD,897927577486098432,2:06 PM - 16 Aug 2017,This new blood test could lead to detecting early stage cancers that often prove fatal when caught too late. http://wb.md/2wbBhkW pic.twitter.com/6ukho6WIT6,98,63,0,https://pbs.twimg.com/media/DHYUXw6XcAAZ3PL.jpg,,
1058,WebMD,897913613645561856,1:11 PM - 16 Aug 2017,Health officials in Arizona are warning the public that fleas are testing positive for bacterium that causes plague. http://wb.md/2wbH8Xj pic.twitter.com/jvxT2L7niT,72,114,7,https://pbs.twimg.com/media/DHYHq8lXoAYBsgw.jpg,,
1059,WebMD,897895744568410112,12:00 PM - 16 Aug 2017,Losing just 5% of your body weight -- 10 pounds for a 200 pound person -- can lower your blood pressure by 5 points. http://wb.md/2wam4Rg pic.twitter.com/ttWJ8WQvcB,85,71,0,https://pbs.twimg.com/media/DHX3a1NXkAI9RcU.jpg,,
1060,WebMD,897835973320495105,8:02 AM - 16 Aug 2017,"A little drinking might lengthen your life, according to this new study. http://wb.md/2wa9Urp pic.twitter.com/SM06GPdO2l",60,35,3,https://pbs.twimg.com/media/DHXBDsQXgAAtjQB.jpg,,
1061,WebMD,897823775777058817,7:14 AM - 16 Aug 2017,CDC report: The rate of opioid drug overdose deaths among U.S. teens has taken a turn for the worse. http://wb.md/2x4jOqO pic.twitter.com/fM3W922xXe,41,52,7,https://pbs.twimg.com/media/DHW19vNXUAAVIac.jpg,,
1062,WebMD,897805151267934208,6:00 AM - 16 Aug 2017,"Cantaloupe is a low-calorie treat -- and loaded with fiber, potassium, vitamin C, and beta-carotene. http://wb.md/2w70YmD pic.twitter.com/GuFAve228o",91,50,1,https://pbs.twimg.com/media/DHWlBX6XYAEKNh9.png,,
1063,WebMD,897793820703809537,5:15 AM - 16 Aug 2017,This mother survived cancer with the help of her family -- and a fierce fashion blog. http://wb.md/2x0m9TT pic.twitter.com/61WNP9sjQM,16,12,0,https://pbs.twimg.com/media/DHWauG2XUAAXcVT.png,,
1064,WebMD,897767396911570944,3:30 AM - 16 Aug 2017,What you eat could help you feel better. Learn more about foods that fight inflammation and pain: http://wb.md/2x1jtW8 pic.twitter.com/Lpr62jTRtI,217,156,3,https://pbs.twimg.com/media/DHWCsDiXsAAVGKS.jpg,,
1065,WebMD,897676799974494208,9:30 PM - 15 Aug 2017,"Your fingernails are made of: potassium, protein, or magnesium?
http://wb.md/2wXB1lU pic.twitter.com/COXMt3j15U",45,22,6,https://pbs.twimg.com/media/DHUwSlDWsAAEIWg.jpg,,
1066,WebMD,897661706385620994,8:30 PM - 15 Aug 2017,"Bursting with over 20 vitamins and minerals, mangoes are loaded with good nutrition and health benefits. Learn more: http://wb.md/2w3OMmB pic.twitter.com/Rl9F5CO2JV",142,61,4,https://pbs.twimg.com/media/DHUijrLXcAACdxW.jpg,,
1067,WebMD,897646602927648769,7:30 PM - 15 Aug 2017,Think twice before sipping from the water fountain at your kid's school. It’s dirtier than their toilet seats. http://wb.md/2w4tllg pic.twitter.com/iaxaxpggR2,76,91,2,https://pbs.twimg.com/media/DHUU05PXsAAkvRy.jpg,,
1068,WebMD,897631498806980613,6:30 PM - 15 Aug 2017,"Migraines can be triggered by changes in hormones, including the drop in estrogen that hits right before a period. http://wb.md/2x1fRmH pic.twitter.com/G1KkcOk2CU",62,42,1,https://pbs.twimg.com/media/DHUHFxbWsAIPBYh.jpg,,
1069,WebMD,897616399769759744,5:30 PM - 15 Aug 2017,True or false: Taking NSAIDs often may raise your odds of having a heart attack. http://wb.md/2w4ipEu pic.twitter.com/wN6fmVu81T,20,15,4,https://pbs.twimg.com/media/DHT5W5PXgAAnc1j.jpg,,
1070,WebMD,897601302007599104,4:30 PM - 15 Aug 2017,"Essential oils are increasingly popular, but using them incorrectly, or overdoing it, can be dangerous. More info: http://wb.md/2wY1dNe pic.twitter.com/fusgDnKChD",156,207,6,https://pbs.twimg.com/media/DHTroClXkAAgKYR.jpg,,
1071,WebMD,897586202160836608,3:30 PM - 15 Aug 2017,Chlamydia is a common STD that can lead to infertility if left untreated. More information: http://wb.md/2w7flY3 pic.twitter.com/ZFrZ6Kt2RM,32,26,1,https://pbs.twimg.com/media/DHTd5HVXkAEvQJv.jpg,,
1072,WebMD,897571103161421824,2:30 PM - 15 Aug 2017,"Three B vitamins -- folic acid, B6, and B12 -- all help lower levels of certain proteins that bring on dementia. http://wb.md/2w714KY pic.twitter.com/DqULbkbUXY",166,147,5,https://pbs.twimg.com/media/DHTQKPfXgAAgSwI.jpg,,
