,username,TwitterID,DateTime,content,likes,retweet,replies,image,articleImage,video
292,ClevelandClinic,910702121204334592,8:08 PM - 20 Sep 2017,Is there something wrong when your joints make noise?http://cle.clinic/2xPDGiH,146,74,3,,https://t.co/o47NhPsQqi,
293,ClevelandClinic,910688030184181760,7:12 PM - 20 Sep 2017,Freckles vs. lentigines: what's the difference:http://cle.clinic/2xidJs8,40,20,1,,https://t.co/swU74bEUIw,
294,ClevelandClinic,910673941982732288,6:16 PM - 20 Sep 2017,How slow is too slow?http://cle.clinic/2w61YqF,102,67,2,,https://t.co/cdeGSAVYZJ,
295,ClevelandClinic,910656320864362497,5:06 PM - 20 Sep 2017,"ED isn't just a normal part of getting older.
@dshoskes explains what could be causing it. #MENtionIthttp://cle.clinic/2wyeRLd",25,11,2,,https://t.co/9JOZqFA268,
296,ClevelandClinic,910645752489283584,4:24 PM - 20 Sep 2017,Forget about these fall favorites if you've got IBD.http://cle.clinic/2wzkhWt,52,25,1,,https://t.co/BAUkxJeDim,
297,ClevelandClinic,910636189366882304,3:46 PM - 20 Sep 2017,"5 causes for the circles, bags and sags around your eyes.http://cle.clinic/2qdwdsQ",108,64,2,,https://t.co/JQbOuVryIr,
298,ClevelandClinic,910597448304779264,1:12 PM - 20 Sep 2017,Looking to gain flexibility and strength? Here's why dynamic stretching is the way to go.  http://cle.clinic/2xw8WWd pic.twitter.com/7UtNjsm3v0,110,53,1,,,"['PlayableMedia', 'PlayableMedia--video']"
299,ClevelandClinic,910580826127167488,12:06 PM - 20 Sep 2017,These 5 fruits are less nutritious than you think.http://cle.clinic/2shpkrV,146,105,7,,https://t.co/ogsVH9I50V,
300,ClevelandClinic,910531252108746752,8:49 AM - 20 Sep 2017,Dad whose family battled cancer 3 times encourages others to check family history. http://cle.clinic/2xO6SGN  #MENtionItpic.twitter.com/zqt3pjEzQL,57,31,2,,,"['PlayableMedia', 'PlayableMedia--video']"
301,ClevelandClinic,910518664549380098,7:59 AM - 20 Sep 2017,A #stroke happens when a blood vessel in the brain becomes blocked or bursts:http://cle.clinic/2u0Wpsn,105,110,1,,https://t.co/TGe7RZtXmQ,
302,ClevelandClinic,910481923708903424,5:33 AM - 20 Sep 2017,Study findings may lead to new treatments to delay #Alzheimers onset by 5 years: http://cle.clinic/2rcTQSb,80,37,0,,,
303,ClevelandClinic,910448954646470656,3:22 AM - 20 Sep 2017,Myths about hernias answered:http://cle.clinic/2vgSxUl,124,73,6,,https://t.co/2rJMbgLDf1,
304,ClevelandClinic,910350557184909312,8:51 PM - 19 Sep 2017,8 warning signs your body gives you about your health.http://cle.clinic/2q6VZMS,119,76,1,,https://t.co/dJKH1Wq7uK,
305,ClevelandClinic,910341747162603520,8:16 PM - 19 Sep 2017,Use these 7 diet tips to rid your body of #inflammationhttp://cle.clinic/2q69UCu,306,197,2,,https://t.co/WiCKsMSrlS,
306,ClevelandClinic,910335707343757312,7:52 PM - 19 Sep 2017,1.5 million men over age 65 have #osteoporosis & 3.5 million are at risk. #MENtionIthttp://cle.clinic/2xdhf9L,49,43,0,,https://t.co/fp6J9cEVqa,
307,ClevelandClinic,910331933803950080,7:37 PM - 19 Sep 2017,"ICYMI: We're celebrating the 10th anniversary of Cleveland Clinic Courts & a renewed partnership w/ the @cavs
Watch: http://cle.clinic/2xg8Y2c pic.twitter.com/vKLeG1gtqL",20,11,0,https://pbs.twimg.com/media/DKIcV2tVAAAQF0w.jpg,,
308,ClevelandClinic,910325140654784513,7:10 PM - 19 Sep 2017,Here's how to tell if it's strep:http://cle.clinic/2opq9sd,62,44,0,,https://t.co/Bhe5Kqg2hT,
309,ClevelandClinic,910318092118515712,6:42 PM - 19 Sep 2017,3 ways to control your high blood pressure (without medicine)!http://cle.clinic/2pzE28Y,139,76,2,,https://t.co/zpCBEPtNcZ,
310,ClevelandClinic,910308381478543360,6:03 PM - 19 Sep 2017,Types of #aorticdissection & how the condition can be managed and repaired. #aorticdissectionawarenessdayhttp://cle.clinic/2xPjq4f,40,31,0,,https://t.co/TfG59L1YJ3,
311,ClevelandClinic,910283364489449473,4:24 PM - 19 Sep 2017,Know the difference between bronchitis and #pneumonia & how to treat it!http://cle.clinic/2owS4dy,193,137,3,,https://t.co/njTQ3ATt77,
312,ClevelandClinic,910266383048601602,3:16 PM - 19 Sep 2017,3 vitamins that are best for boosting your immunity.http://cle.clinic/2oubLm1,234,152,3,,https://t.co/idBvwyB8S0,
313,ClevelandClinic,910218194903691264,12:05 PM - 19 Sep 2017,Belly fat is a good indicator of #heart disease risk.@DrMikeRoizen shows what an extra 5 pounds looks like. Study: http://cle.clinic/2hb0JAN pic.twitter.com/BnqBjW9acU,173,130,3,,,"['PlayableMedia', 'PlayableMedia--video']"
314,jamecancerdoc,910204501428027392,11:10 AM - 19 Sep 2017,Discussing #breastcancer patient navigation and care coordination at @clevelandclinic #clecliniccancerhttps://www.pscp.tv/w/bJADnjFlVmpZZExBQUpZS0x8MURYeHlPQWdZamVHTSCrR0ENtWNCKNLBbqswG6326JVeb-NwCYloUI2CN07J …,90,31,3,,https://t.co/XJyOgYryo1,
315,ClevelandClinic,910200820523659271,10:56 AM - 19 Sep 2017,Do you know the difference between ophthalmologists and optometrists?http://cle.clinic/2smpr1U,58,38,0,,https://t.co/T5xZ76sDkF,
316,ClevelandClinic,910163840955908096,8:29 AM - 19 Sep 2017,"We’re celebrating 10 years of innovation, performance, a first class facility & community outreach with the @Cavs!  http://cle.clinic/2xiQwrp pic.twitter.com/e7RkjapJLN",106,38,3,,,"['PlayableMedia', 'PlayableMedia--video']"
317,cavs,910149594436251648,7:32 AM - 19 Sep 2017,"""Our relationship with @ClevelandClinic runs really deep. They treat us like family ... they're the best in the world.""pic.twitter.com/nUKJesgV8P – at Cleveland Clinic Courts",431,85,0,https://pbs.twimg.com/media/DKGAORhVoAAaQkh.jpg,,
318,cavs,910144325505478657,7:11 AM - 19 Sep 2017,"NEWS: on our 10th anniversary of @ClevelandClinic Courts, today we announce a long-term partnership extension! → http://on.nba.com/2wDjfE0 pic.twitter.com/XxzmRKnXX0 – at Cleveland Clinic Courts",261,64,3,https://pbs.twimg.com/media/DKF7by5UQAEal5L.jpg,,
319,ClevelandClinic,910143295849943046,7:07 AM - 19 Sep 2017,"For 10 years, we've been the official healthcare provider for the @cavs, and we're excited to share it'll continue. http://cle.clinic/2xiQwrp",124,25,1,,https://t.co/vHvSB9PCAH,
320,ClevelandClinic,910119284105506817,5:32 AM - 19 Sep 2017,How stress impacts your immune system – and how to chill out:http://cle.clinic/2pCRObv,469,366,12,,https://t.co/vcHUAo1PLq,
321,ClevelandClinic,910086568974700545,3:22 AM - 19 Sep 2017,Gum or mints? This is actually the best way to freshen your breath:http://cle.clinic/2hmVoS9,98,53,6,,https://t.co/IqN2y1ESTe,
322,ClevelandClinic,909976845533057024,8:06 PM - 18 Sep 2017,Got the midnight munchies? Smarter snacks for when you should be sleeping:http://cle.clinic/2w4iBQb,111,64,1,,https://t.co/0uO1zg5ekg,
323,ClevelandClinic,909976842798555137,8:06 PM - 18 Sep 2017,"For every 1 minute that passes, a #stroke patient can lose about 2 million neurons.http://cle.clinic/2rEysTw",168,179,0,,https://t.co/vYnBtCNRHe,
324,ClevelandClinic,909970050450202624,7:39 PM - 18 Sep 2017,The BEST and WORST ways to get to #sleep (and stay asleep)! http://cle.clinic/2pvhpBW,73,62,2,,https://t.co/m3AzRdt1bv,
325,ClevelandClinic,909962749429604352,7:10 PM - 18 Sep 2017,What’s happening when you get ingrown hair?http://cle.clinic/2s1a9Do,61,33,2,,https://t.co/0heuaaVFet,
326,ClevelandClinic,909931544726212608,5:06 PM - 18 Sep 2017,Can you separate #weightloss fact from fiction?http://cle.clinic/2sXqQPV,42,34,0,,https://t.co/uOeBhOHREn,
327,ClevelandClinic,909926513256124417,4:46 PM - 18 Sep 2017,Managing the health of the @Indians goes well beyond orthopaedic care:http://cle.clinic/2s5YYYq,56,20,3,,https://t.co/wflBco9Wve,
328,ClevelandClinic,909905877171425280,3:24 PM - 18 Sep 2017,Are bunions worse for men or women?http://cle.clinic/2qByWZQ,59,48,6,,https://t.co/ZdPANBnJPp,
329,ClevelandClinic,909895277645062145,2:41 PM - 18 Sep 2017,6 symptoms to distinguish heart attack from heartburn.http://cle.clinic/2jECyve,142,143,3,,https://t.co/dLaxMxTatG,
330,ClevelandClinic,909878701608787968,1:36 PM - 18 Sep 2017,Research shows some teens are about as active as 60-year-old adults. Here's how much exercise teens should get. http://cle.clinic/2wqLv1l pic.twitter.com/qKKsdwVQSC,86,97,2,,,"['PlayableMedia', 'PlayableMedia--video']"
331,ClevelandClinic,909856047090634752,12:06 PM - 18 Sep 2017,"Lack of voice changes in boys can signal a problem.
What to expect:
#MENtionIthttp://cle.clinic/2wTg3YP",38,23,0,,https://t.co/pxZvmw1ZMZ,
332,ClevelandClinic,909824089853919232,9:59 AM - 18 Sep 2017,9 easy yoga poses you can do while sitting in your desk chair:http://cle.clinic/2qpaHRT,101,68,0,,https://t.co/Jsh0lJ8GC6,
333,ClevelandClinic,909808488146116608,8:57 AM - 18 Sep 2017,Our resilient patient Kayla gives back by knitting hats for other kids with cancer. http://bit.ly/2x8TjEi  #ChildhoodCancerAwareness,77,20,1,,https://t.co/RIAqkTcBJc,
334,ClevelandClinic,909793891464785920,7:59 AM - 18 Sep 2017,The dirty truth about using hand dryers in public restrooms:http://cle.clinic/2rsLsLc,143,162,2,,https://t.co/v547CL5y0l,
335,ClevelandClinic,909783090423304192,7:16 AM - 18 Sep 2017,"Men: questions about your health?
Dr. James Ulchaker answers LIVE on Facebook today @ Noon EST
http://cle.clinic/facebook  #MENtionItpic.twitter.com/hGp0kcOCi9",11,5,1,https://pbs.twimg.com/media/DKAyOXNXkAEa_jn.jpg,,
336,ClevelandClinic,909622512140603392,8:38 PM - 17 Sep 2017,Do your hands and feet fall asleep? Perhaps this is why: http://cle.clinic/2noCdd,100,40,11,,,
337,ClevelandClinic,909600365020172288,7:10 PM - 17 Sep 2017,5 tips to limit your nighttime bathroom breaks.http://cle.clinic/2pNnaP8,105,56,0,,https://t.co/mAsNV92hnz,
338,ClevelandClinic,909588979498016769,6:24 PM - 17 Sep 2017,"Questions about #menshealth? Dr. James Ulchaker has your answers LIVE on Facebook tomorrow @ Noon EST
#MENtionItpic.twitter.com/lJmol2APOa",22,14,0,https://pbs.twimg.com/media/DJ-CWfiU8AAYOK1.jpg,,
339,ClevelandClinic,909569156336451585,5:06 PM - 17 Sep 2017,5 possible causes of night blindness:http://cle.clinic/2q2zJmQ,67,34,2,,https://t.co/DXaqAPgL04,
340,ClevelandClinic,909564123922485254,4:46 PM - 17 Sep 2017,Should you bandage a cut/sore or air it out? This is what to do:http://cle.clinic/2qQfMAB,166,142,5,,https://t.co/Dp5Hza0EBW,
341,ClevelandClinic,909549024243568642,3:46 PM - 17 Sep 2017,Are you suffering from 'dad bod'? #MENtionIthttp://cle.clinic/2sykdDb,44,33,0,,https://t.co/kwgUgsJfuJ,
342,ClevelandClinic,909510017082167297,1:11 PM - 17 Sep 2017,Persistent left knee pain and swelling leads to an uncommon diagnosis:http://cle.clinic/2prxYlo,76,50,3,,https://t.co/hHgdMHY3uz,
343,ClevelandClinic,909493658784735232,12:06 PM - 17 Sep 2017,Look familiar? 5 main reasons you get ingrown toenailshttp://cle.clinic/2o1gnkS,110,60,4,,https://t.co/3EAUipMoSl,
344,ClevelandClinic,909461699853402112,9:59 AM - 17 Sep 2017,What can detoxifying teas really do for your health? 3 myths debunked:http://cle.clinic/2qfjq6y,77,41,2,,https://t.co/oepRJ7cIm2,
345,ClevelandClinic,909429238679269377,7:50 AM - 17 Sep 2017,6 veggies you shouldn't remove from your diet.http://cle.clinic/2ptfu08,204,132,1,,https://t.co/COP7o4dDrA,
346,ClevelandClinic,909394508118343681,5:32 AM - 17 Sep 2017,"Ticks will bite anywhere on the body, but they typically prefer these areas:http://cle.clinic/2sVoOwV",190,167,8,,https://t.co/9j4KZkhreu,
347,ClevelandClinic,909361540649930752,3:21 AM - 17 Sep 2017,Get the skinny on intermittent fasting with expert advice from @KristinKirkpathttp://cle.clinic/2s6a7sy,103,53,1,,https://t.co/8bqVKmfvqF,
348,ClevelandClinic,909260372334571520,8:39 PM - 16 Sep 2017,A new treatment option for people with moderate to severe lumbar spinal stenosis:http://cle.clinic/2rXStXV,291,157,7,,https://t.co/9pXcGeqNxX,
349,ClevelandClinic,909252070842163200,8:06 PM - 16 Sep 2017,5 best ways to improve your #digestion as you age.http://cle.clinic/2tj5WY3,222,128,5,,https://t.co/i3wt7YPd62,
350,ClevelandClinic,909237974637965312,7:10 PM - 16 Sep 2017,"3 best ways to prevent crepey, thin skin as you age.http://cle.clinic/2oyQ0kV",114,47,0,,https://t.co/ya1seBCiG1,
351,ClevelandClinic,909206769599111168,5:06 PM - 16 Sep 2017,What's causing your itchy skin — and what to do about it.http://cle.clinic/2sun9BB,119,58,2,,https://t.co/yXbHYgxXRg,
352,ClevelandClinic,909196199634309120,4:24 PM - 16 Sep 2017,A recent study shows that losing your job increases these 5 health risks:http://cle.clinic/2reUz2v,73,63,1,,https://t.co/ZzsIudlJ2V,
353,ClevelandClinic,909186638185721856,3:46 PM - 16 Sep 2017,How dietary supplements affect your  health:http://cle.clinic/2s7rzeE,66,37,0,,https://t.co/jOUU6yUvwW,
354,ClevelandClinic,909147629925187584,1:11 PM - 16 Sep 2017,A new minimally invasive treatment approach for enlarged prostate:http://cle.clinic/2pihGew,97,53,0,,https://t.co/ae4Ekuomv5,
355,ClevelandClinic,909131272253042688,12:06 PM - 16 Sep 2017,Learn the difference between 'sell by' 'use by' and 'best if used by' labels w/ @KristinKirkpat:http://cle.clinic/2toaWuq,305,224,3,,https://t.co/iOkssanCtD,
356,ClevelandClinic,909099313367781378,9:59 AM - 16 Sep 2017,Why eggs aren't the only danger in raw cookie dough.http://cle.clinic/2pL5u2Z,65,44,2,,https://t.co/sFf6iVrVbp,
357,ClevelandClinic,909083433036599300,8:55 AM - 16 Sep 2017,"Five reasons why you get stuffed up in 1 nostril, but not the other:http://cle.clinic/2oLdV10",96,57,0,,https://t.co/MQTvc5W3uG,
358,ClevelandClinic,908999401997307904,3:22 AM - 16 Sep 2017,5 vague #cancer signs women should never ignorehttp://cle.clinic/2opRqw9,165,117,4,,https://t.co/TS1mPSTxiP,
359,ClevelandClinic,908889680954892288,8:06 PM - 15 Sep 2017,If it takes you less than 5 min to fall asleep you're probably sleep deprived. Here's why:http://cle.clinic/2sERgG3,326,210,5,,https://t.co/jOMSzIq246,
360,ClevelandClinic,908844381750255616,5:06 PM - 15 Sep 2017,The difference between walking #pneumonia and traditional pneumonia:http://cle.clinic/2qaYOw4,89,80,0,,https://t.co/BU6bwYF4sK,
361,ClevelandClinic,908839348845473792,4:46 PM - 15 Sep 2017,Why you gain weight in your belly during #menopause and how to make it stop.http://cle.clinic/2rwWrUB,79,54,3,,https://t.co/o9H465oKOd,
362,ClevelandClinic,908818713843060737,3:24 PM - 15 Sep 2017,6 common myths about drinking and the truth behind them:http://cle.clinic/2sMa5Yr,63,50,1,,https://t.co/nPjKmcaEbH,
363,ClevelandClinic,908779105293864961,12:46 PM - 15 Sep 2017,Why weather changes trigger #migraine headaches.http://cle.clinic/2sHwUvG,137,88,4,,https://t.co/4DNYg5nuGB,
364,ClevelandClinic,908736924088655872,9:59 AM - 15 Sep 2017,Some nutritional supplements can injure your kidneys:http://cle.clinic/2n6BrBj,86,60,1,,https://t.co/9e3xT7RtHT,
365,ClevelandClinic,908725376809136128,9:13 AM - 15 Sep 2017,8 ways to make a super healthy saladhttp://cle.clinic/2ou8v8v,340,156,7,,https://t.co/MKG90O78IO,
366,ClevelandClinic,908688873550573568,6:48 AM - 15 Sep 2017,"It's National #Concussion Awareness Day. Experts say helmets are essential, but don’t actually prevent concussions. http://cle.clinic/2vY2Z0x pic.twitter.com/PDgJjlN6wz",89,55,2,,,"['PlayableMedia', 'PlayableMedia--video']"
367,ClevelandClinic,908669730990333953,5:32 AM - 15 Sep 2017,THIS could be the reason for your prolonged fatiguehttp://cle.clinic/1ZQwASM,81,50,0,,https://t.co/frRPiGTZFh,
368,ClevelandClinic,908637015410987008,3:22 AM - 15 Sep 2017,5 types of food that wreak havoc on your body’s largest organ:http://cle.clinic/2oSECAz,127,69,1,,https://t.co/et9Ogf6xdz,
369,ClevelandClinic,908535595969912833,8:39 PM - 14 Sep 2017,Evidence suggests that it may be easier to prevent atrial fibrillation than to treat it:http://cle.clinic/2ojFAlU,97,60,0,,https://t.co/mBcuDiz3HD,
370,ClevelandClinic,908527291789012992,8:06 PM - 14 Sep 2017,"3 reasons you experience momentarily dizziness.
Should you be worried?http://cle.clinic/2nTRDth",134,66,4,,https://t.co/jWBqVMvnN6,
371,ClevelandClinic,908513199082815488,7:10 PM - 14 Sep 2017,7 top questions answered about antidepressants:http://cle.clinic/2wsJX23,46,35,2,,https://t.co/75mrE5xwFg,
372,ClevelandClinic,908481993758953472,5:06 PM - 14 Sep 2017,These 7 steps can help you find the best pillow for the best http://cle.clinic/2nD1Hnw,116,68,4,,https://t.co/n8BIgIQ07F,
373,ClevelandClinic,908471424960073730,4:24 PM - 14 Sep 2017,"If your head hurts in 1 of these 4 places, it's probably this type of #headache:http://cle.clinic/2sPiFBx",127,94,4,,https://t.co/ILGsbcvPrh,
374,ClevelandClinic,908461862022516737,3:46 PM - 14 Sep 2017,Everything you need to know about #lupus.http://cle.clinic/2wZQghW,62,41,1,,https://t.co/RLvnb4GXfp,
375,ClevelandClinic,908427903595036672,1:31 PM - 14 Sep 2017,Only 12% of sons consult their dad about family health history. Jim's son is glad he did. Here's why. http://cle.clinic/2xO6SGN  #MENtionItpic.twitter.com/Q8P8Y2yta3,33,22,1,,,"['PlayableMedia', 'PlayableMedia--video']"
376,ClevelandClinic,908422854496129026,1:11 PM - 14 Sep 2017,"""Why multitasking is having a negative impact on your life:
http://cle.clinic/2qRxoLq """,138,115,1,,https://t.co/JPWWxVYyre,
377,ClevelandClinic,908406497847025664,12:06 PM - 14 Sep 2017,Are these bad kitchen habits packing on the pounds? @KristinKirkpat explains:http://cle.clinic/2saIM9v,46,29,0,,https://t.co/GwMtIp6q4c,
378,ClevelandClinic,908374537464635392,9:59 AM - 14 Sep 2017,"Though vitamin C & B12 are considered safe in any amount, excessive amounts of THESE vitamins may cause harm.http://cle.clinic/2qR32sN",127,117,6,,https://t.co/RXyGTBA7pr,
379,ClevelandClinic,908353650715742209,8:36 AM - 14 Sep 2017,"Q: Are wraps healthier than sandwiches?
A:http://cle.clinic/2rf0J6V",99,64,7,,https://t.co/VHHtOwqrL8,
380,ClevelandClinic,908307847632576513,5:34 AM - 14 Sep 2017,These 6 teas have health-boosting benefits.http://cle.clinic/2sphCf4,195,99,2,,https://t.co/OpCFjppMjd,
381,ClevelandClinic,908274376172122113,3:21 AM - 14 Sep 2017,"Negative thinking can become a habit. Rather than changing the way you think, do this instead:http://cle.clinic/2lj1Luc",427,302,4,,https://t.co/sf0Bt9LYvC,
382,ClevelandClinic,908165408099667968,8:08 PM - 13 Sep 2017,Our sleep experts share their favorite and least favorite remedies for insomnia:http://cle.clinic/2ovXYrG,155,112,2,,https://t.co/EKfNkxDGUz,
383,ClevelandClinic,908150811758403584,7:10 PM - 13 Sep 2017,Gout can damage more than your joints. This is why:http://cle.clinic/2rXIovb,122,83,3,,https://t.co/u0sUeU9jWP,
384,ClevelandClinic,908119605595344897,5:06 PM - 13 Sep 2017,5 things to know if you notice a tremor:http://cle.clinic/2h4cwNG,63,29,1,,https://t.co/2AiJih95JZ,
385,ClevelandClinic,908109038629552129,4:24 PM - 13 Sep 2017,How men and women differ with the diagnosis of PAD:http://cle.clinic/2w9Cb1N,70,60,0,,https://t.co/X5mu9UIjK5,
386,ClevelandClinic,908099472986587136,3:46 PM - 13 Sep 2017,This is why you should never put a cotton swab in your ear.http://cle.clinic/2opHq4p,224,158,6,,https://t.co/hPjo70j4Xv,
387,ClevelandClinic,908086641411198977,2:55 PM - 13 Sep 2017,"The new #epilepsy surgery nomogram will improve efficiency, outcomes and personal health for patients. (via @usnews)http://bit.ly/2wXDJvo",19,7,0,,https://t.co/lL94soJsfy,
388,ClevelandClinic,908069909371998208,1:48 PM - 13 Sep 2017,New studies yields the best evidence to date linking gut bacteria to obesity:http://cle.clinic/2h3gY2G,136,90,3,,https://t.co/kElhVufIWo,
389,ClevelandClinic,908036055559016448,11:34 AM - 13 Sep 2017,"“The hearing you have when you’re born is all you get,” says audiologist Sarah Sydlowski in @chicagotribune.http://trib.in/2w8f8V3",60,43,1,,https://t.co/rlsiqUOB1A,
390,ClevelandClinic,908012165516337152,9:59 AM - 13 Sep 2017,"61% of U.S. men wait to go to the doctor until it's unbearable.
Have a health issue? #MENtionIt to your doctor. http://cle.clinic/mentionit pic.twitter.com/DTDbnCtn2W",85,49,5,,,"['PlayableMedia', 'PlayableMedia--video']"
391,ClevelandClinic,907979433570471936,7:49 AM - 13 Sep 2017,4 common reasons you've got that lingering cough:http://cle.clinic/2nieOia,101,63,2,,https://t.co/bUrDzAxZK2,
392,ClevelandClinic,907944954873257984,5:32 AM - 13 Sep 2017,What is fibromuscular dysplasia and who is at risk? @heatherlgornik explains:http://cle.clinic/2od4uUf,51,32,2,,https://t.co/b9XL5Tn9tZ,
393,ClevelandClinic,907910226535317505,3:14 AM - 13 Sep 2017,Aging can cause digestive issues. Try these tips:http://cle.clinic/2u0Kkjm,176,94,1,,https://t.co/huYXDqxzl2,
394,ClevelandClinic,907802517085372416,8:06 PM - 12 Sep 2017,"44% of Americans have heartburn at least 1x a month.
Doing THIS can help prevent it:http://cle.clinic/2qyOa1Q",162,74,0,,https://t.co/Zt9bLdtK3J,
395,ClevelandClinic,907788423158747143,7:10 PM - 12 Sep 2017,3 signs your urinary system isn't working perfectly:http://cle.clinic/2nRmpEk,84,59,1,,https://t.co/dBtva5ZLgC,
396,ClevelandClinic,907757218031853568,5:06 PM - 12 Sep 2017,"Men: if you’re at risk for #infertility, read this:
#MENtionIthttp://cle.clinic/2y3oazV",38,19,0,,https://t.co/G4L5UkvVJC,
397,ClevelandClinic,907746647878324224,4:24 PM - 12 Sep 2017,You can actually train your immune system to fight off a cold:http://cle.clinic/2rt7E9w,303,167,5,,https://t.co/cJNeJ1Abwb,
398,ClevelandClinic,907737084890198022,3:46 PM - 12 Sep 2017,Constantly tempted by sweets or salty snacks? Fight your cravings with these tips:http://cle.clinic/2sxJSIL,126,75,0,,https://t.co/fJ6b236uSH,
399,ClevelandClinic,907703521830633472,1:32 PM - 12 Sep 2017,These 7 foods are over 90% water:http://cle.clinic/2sj20WY,229,140,1,,https://t.co/hy5wqcuOR6,
400,ClevelandClinic,907649759459946496,9:59 AM - 12 Sep 2017,"Vitamin D supplements may not cut osteoporosis risk. But if you fall into 1 of these categories, keep taking them:http://cle.clinic/2lN5u3O",128,92,4,,https://t.co/o8lP6odLZr,
401,ClevelandClinic,907640460071411713,9:22 AM - 12 Sep 2017,New study says that hormone replacement therapy is safe for women treating #menopause symptoms. http://cle.clinic/2gXQxLU pic.twitter.com/Yq5dmfu6t4,91,68,5,,,"['PlayableMedia', 'PlayableMedia--video']"
402,ClevelandClinic,907583069833621504,5:34 AM - 12 Sep 2017,Did you dream last night? Here's why it happens:http://cle.clinic/2s75wqc,118,79,3,,https://t.co/ELYdgn1cCo,
403,ClevelandClinic,907546830933712897,3:10 AM - 12 Sep 2017,"To get 10,000 steps a day (almost 5 miles ) use these 4 tricks:http://cle.clinic/2oCHhPo",186,114,1,,https://t.co/phUGuYcN5W,
404,ClevelandClinic,907426037029580800,7:10 PM - 11 Sep 2017,"Lack of voice changes in boys can signal a problem.
What to expect:
#MENtionIthttp://cle.clinic/2wTg3YP",46,38,3,,https://t.co/pxZvmwjBbz,
405,ClevelandClinic,907409930231189504,6:06 PM - 11 Sep 2017,"Women having heart attacks may never get chest pain. Instead, they may develop these symptoms:http://cle.clinic/2lkC9cT",226,207,4,,https://t.co/rdW6AujKDi,
406,ClevelandClinic,907398604582682629,5:21 PM - 11 Sep 2017,Dr. Tracy Hull shares tips in @EverydayHealth to help patients find a doctor who is a partner in care. #Crohndiseasehttp://bit.ly/2eRfCnm,18,11,0,,https://t.co/1PjMwTlZwW,
407,ClevelandClinic,907384260910186496,4:24 PM - 11 Sep 2017,The 3 most common reasons people develop back pain after age 50 are:http://cle.clinic/2qjWiUk,116,89,0,,https://t.co/dGn0FQaxhL,
408,ClevelandClinic,907374696882167809,3:46 PM - 11 Sep 2017,6 #superfoods you should be eating.http://cle.clinic/2xs7C7M,156,87,4,,https://t.co/5zdtgx1w5s,
409,ClevelandClinic,907350139999748101,2:08 PM - 11 Sep 2017,This may be the reason you’re constipated all of the time:http://cle.clinic/2qBhDrT,71,47,0,,https://t.co/DwdeQB9O9M,
410,ClevelandClinic,907307559060729856,11:19 AM - 11 Sep 2017,5 at-home remedies to treat carpal tunnel syndrome:http://cle.clinic/2rFlRmy,114,66,2,,https://t.co/i1h9TD7Fe5,
411,ClevelandClinic,907271793206992901,8:57 AM - 11 Sep 2017,Study: A man's height & weight can affect prostate cancer risk. Follow these tips to help reduce risk. http://cle.clinic/2wRESEQ  #MENtionItpic.twitter.com/mHhV5WiyDr,116,97,3,,,"['PlayableMedia', 'PlayableMedia--video']"
412,ClevelandClinic,907257172458950656,7:59 AM - 11 Sep 2017,Research shows the protein-sparing modified fast diet can be used for long-term weight losshttp://cle.clinic/2noyDQK,96,40,2,,https://t.co/CAmXWPcFdf,
413,ClevelandClinic,907218166476103682,5:24 AM - 11 Sep 2017,Why do you get a cramp in your side when you work out? 3 ways to avoid it:http://cle.clinic/2pbnkjA,109,75,1,,https://t.co/yWo0z7JDnB,
414,ClevelandClinic,907184946569031680,3:12 AM - 11 Sep 2017,This is why you should add lemon to your waterhttp://cle.clinic/2nG5C2q,727,423,33,,https://t.co/Z5qduOheqf,
415,ClevelandClinic,907078242967810048,8:08 PM - 10 Sep 2017,You could be weighing yourself too often!http://cle.clinic/2vNNnNn,78,35,2,,https://t.co/VCvY3JvDdS,
416,ClevelandClinic,907063646978809856,7:10 PM - 10 Sep 2017,Why you need to try #ForestBathing to reduce stress.http://cle.clinic/2wQHYbP,352,159,8,,https://t.co/uvSXOOrf9N,
417,ClevelandClinic,907032441394573312,5:06 PM - 10 Sep 2017,Why women have a different pain threshold than men.http://cle.clinic/2gUWcid,108,70,2,,https://t.co/ZcMXGHWfVo,
418,ClevelandClinic,907021871895506944,4:24 PM - 10 Sep 2017,18 cruciferous veggies to add to your diet:http://cle.clinic/2wQDKRB,251,139,6,,https://t.co/N23QEV5DEo,
419,ClevelandClinic,907012308940898304,3:46 PM - 10 Sep 2017,9 health screenings every man should have. #MENtionIthttp://cle.clinic/2gVxEJB,90,67,0,,https://t.co/t9wkzpLVbP,
420,ClevelandClinic,906981356063817734,1:43 PM - 10 Sep 2017,Does scar revision surgery really work?http://cle.clinic/2xewOOb,98,57,7,,https://t.co/kNFHRBuogm,
421,ClevelandClinic,906971058175082496,1:02 PM - 10 Sep 2017,Here's how you can detect if your B12 level is low and what you can do about it:http://cle.clinic/2oObATc,111,70,2,,https://t.co/KpKpMxXkIS,
422,ClevelandClinic,906938414435631106,10:52 AM - 10 Sep 2017,"Cleveland Clinic study aims to reduce teen suicide -- the #2 cause of teen deaths
#WorldSuicidePreventionDayhttp://cle.clinic/2xYaBBM",163,125,4,,https://t.co/lEPBPdns8L,
